order_id,customer_name,food_item,category,branch_location,payment_method,order_status,quantity,price,order_date,delivery_date,total_amount
ORD976,Jose,Burger,Grilled,Laguna,GCash,Pending,4,286.8071466,2026-09-03T00:00:00,2026-09-04T00:00:00,1147.228586
ORD977,Maria,Pork,Fast Food,Laguna,Cash,Completed,3,374.2606997,2026-09-04T00:00:00,2026-09-05T00:00:00,1122.782099
ORD978,Pedro,BBQ,Grilled,Laguna,Cash,Cancelled,3,190.5109337,2026-09-05T00:00:00,2026-09-06T00:00:00,571.532801
ORD979,Pedro,Chicken,Grilled,Manila,Card,Pending,4,152.722732,2026-09-06T00:00:00,2026-09-07T00:00:00,610.8909278
ORD980,Pedro,Pork,Grilled,Manila,GCash,Pending,2,454.8170978,2026-09-07T00:00:00,2026-09-08T00:00:00,909.6341956
ORD981,Ana,Pork,Grilled,Manila,Card,Completed,2,210.009909,2026-09-08T00:00:00,2026-09-09T00:00:00,420.019818
ORD982,Ana,BBQ,Grilled,Laguna,Card,Completed,3,189.4450479,2026-09-09T00:00:00,2026-09-10T00:00:00,568.3351438
ORD983,Maria,Steak,Grilled,Cavite,Cash,Cancelled,4,442.8387758,2026-09-10T00:00:00,2026-09-11T00:00:00,1771.355103
ORD984,Pedro,BBQ,Fast Food,Cavite,Card,Pending,2,426.8428397,2026-09-11T00:00:00,2026-09-12T00:00:00,853.6856793
ORD985,Pedro,Chicken,Grilled,Cavite,GCash,Completed,2,279.3385882,2026-09-12T00:00:00,2026-09-13T00:00:00,558.6771764
ORD986,Jose,Pork,Fried,Cavite,Card,Cancelled,2,295.6955446,2026-09-13T00:00:00,2026-09-14T00:00:00,591.3910891
ORD987,Ana,BBQ,Grilled,Manila,Card,Pending,1,187.0994819,2026-09-14T00:00:00,2026-09-15T00:00:00,187.0994819
ORD988,Pedro,Steak,Grilled,Manila,Card,Pending,4,131.3206682,2026-09-15T00:00:00,2026-09-16T00:00:00,525.2826728
ORD989,Maria,BBQ,Fast Food,Laguna,Cash,Cancelled,2,329.3727301,2026-09-16T00:00:00,2026-09-17T00:00:00,658.7454603
ORD990,Maria,Burger,Fast Food,Laguna,GCash,Cancelled,1,139.3379686,2026-09-17T00:00:00,2026-09-18T00:00:00,139.3379686
ORD991,Pedro,Steak,Fried,Cavite,Cash,Completed,4,279.7098188,2026-09-18T00:00:00,2026-09-19T00:00:00,1118.839275
ORD992,Ana,Chicken,Fried,Manila,Cash,Pending,2,476.1988794,2026-09-19T00:00:00,2026-09-20T00:00:00,952.3977588
ORD993,Maria,Pork,Fast Food,Cavite,Cash,Pending,3,481.1337557,2026-09-20T00:00:00,2026-09-21T00:00:00,1443.401267
ORD994,Jose,BBQ,Fast Food,Laguna,Cash,Pending,1,195.7329146,2026-09-21T00:00:00,2026-09-22T00:00:00,195.7329146
ORD995,Maria,Steak,Grilled,Laguna,Cash,Cancelled,1,349.645368,2026-09-22T00:00:00,2026-09-23T00:00:00,349.645368
ORD996,Juan,Burger,Fast Food,Cavite,GCash,Completed,2,289.6305056,2026-09-23T00:00:00,2026-09-24T00:00:00,579.2610113
ORD997,Juan,Steak,Fried,Laguna,Card,Pending,2,450.274051,2026-09-24T00:00:00,2026-09-25T00:00:00,900.5481021
ORD998,Ana,Burger,Grilled,Cavite,Cash,Cancelled,1,208.5723457,2026-09-25T00:00:00,2026-09-26T00:00:00,208.5723457
ORD999,Pedro,Chicken,Fried,Manila,Cash,Pending,3,101.4809627,2026-09-26T00:00:00,2026-09-27T00:00:00,304.4428882
